# Session
# Date,2026-06-25 10:58:42
# Duration,16.888s
# Sampling Rate (Expected),Game (50 Hz) - Climbing recommended
# Total Events,831
#
Time(ms),Sensor,Accel.X(m/s²),Accel.Y(m/s²),Accel.Z(m/s²),Gyro.X(rad/s),Gyro.Y(rad/s),Gyro.Z(rad/s),Heart(bpm),Pressure(hPa),Altitude(m)
7584,fused,1.343050479888916,-9.66711139678955,1.9519989490509033,0.005098688416182995,0.020028656348586082,-0.14278320968151093,0.0,0.0,0.0
7604,fused,1.390960454940796,-9.832401275634766,1.8513879776000977,-0.08436130732297897,0.0019236563239246607,-0.10657321661710739,0.0,0.0,0.0
7625,fused,1.4197064638137817,-9.985713005065918,1.6573524475097656,-0.12483131140470505,-0.0034013439435511827,-0.0831432193517685,0.0,0.0,0.0
7644,fused,1.4149154424667358,-10.265986442565918,1.5064359903335571,-0.06199631467461586,0.002988656284287572,-0.05651821941137314,0.0,0.0,0.0
7665,fused,1.4101245403289795,-10.318687438964844,1.5615324974060059,0.10627368837594986,0.00937865674495697,-0.02243821881711483,0.0,0.0,0.0
7685,fused,1.3741919994354248,-9.889892578125,1.8585745096206665,0.21596868336200714,0.01363865565508604,0.011641781777143478,0.0,0.0,0.0
7705,fused,1.3765875101089478,-9.683879852294922,1.942417025566101,0.1350286900997162,0.002988656284287572,0.015901779755949974,0.0,0.0,0.0
7725,fused,1.388564944267273,-9.921034812927246,1.7986869812011719,0.026398688554763794,0.0008586563635617495,0.005251780617982149,0.0,0.0,0.0
7744,fused,1.345445990562439,-9.9569673538208,1.8226419687271118,0.028528688475489616,0.006183656398206949,-0.005398218985646963,0.0,0.0,0.0
7765,fused,1.340654969215393,-9.875519752502441,1.8561789989471436,0.03598368540406227,-0.00020634382963180542,-0.023503219708800316,0.0,0.0,0.0
7784,fused,1.367005467414856,-9.918639183044434,1.8250374794006348,0.02213868871331215,-0.002336343517526984,-0.028828220441937447,0.0,0.0,0.0
7804,fused,1.3789830207824707,-9.952176094055176,1.8034780025482178,0.005098688416182995,-0.00020634382963180542,-0.032023217529058456,0.0,0.0,0.0
7825,fused,1.4053335189819336,-9.964153289794922,1.8082690238952637,0.006163687910884619,-0.0055313436314463615,-0.043738219887018204,0.0,0.0,0.0
7845,fused,1.4101245403289795,-9.96175765991211,1.8058735132217407,0.01681368798017502,-0.0034013439435511827,-0.05012821778655052,0.0,0.0,0.0
7864,fused,1.4125200510025024,-10.031227111816406,1.774731993675232,0.03704868629574776,-0.001271343557164073,-0.05119321867823601,0.0,0.0,0.0
7884,fused,1.4197064638137817,-9.889892578125,1.8370150327682495,0.07112868875265121,-0.0055313436314463615,-0.0362832210958004,0.0,0.0,0.0
7904,fused,1.4460569620132446,-9.85156536102295,1.8897160291671753,0.06899868696928024,-0.008726343512535095,-0.023503219708800316,0.0,0.0,0.0
7924,fused,1.4580345153808594,-9.983317375183105,1.8489924669265747,0.05302368849515915,-0.007661343552172184,-0.01924321986734867,0.0,0.0,0.0
7943,fused,1.4268929958343506,-10.024041175842285,1.8561789989471436,0.06793369352817535,-0.00020634382963180542,-0.020308218896389008,0.0,0.0,0.0
7964,fused,1.4484524726867676,-9.89947509765625,1.8945070505142212,0.09136369079351425,-0.00020634382963180542,-0.010723219253122807,0.0,0.0,0.0
7985,fused,1.4388705492019653,-9.746163368225098,2.0070955753326416,0.06686869263648987,0.002988656284287572,0.015901779755949974,0.0,0.0,0.0
8004,fused,1.4244974851608276,-9.724603652954102,2.0238640308380127,-0.0034213117323815823,-0.002336343517526984,0.03720178082585335,0.0,0.0,0.0
8024,fused,1.4053335189819336,-9.933012008666992,1.9064844846725464,-0.06306131184101105,-0.00446634367108345,0.04465677961707115,0.0,0.0,0.0
8044,fused,1.4197064638137817,-10.05039119720459,1.7986869812011719,-0.06519130617380142,-0.002336343517526984,0.03081177920103073,0.0,0.0,0.0
8064,fused,1.3957514762878418,-10.055182456970215,1.7867095470428467,-0.014071311801671982,0.0008586563635617495,0.01696678064763546,0.0,0.0,0.0
8088,fused,1.3741919994354248,-9.853960037231445,1.9136710166931152,0.0413086861371994,-0.002336343517526984,0.009511781856417656,0.0,0.0,0.0
8104,fused,1.3981469869613647,-9.882706642150879,1.920857548713684,0.034918688237667084,-0.010856344364583492,-0.004333219025284052,0.0,0.0,0.0
8123,fused,1.3981469869613647,-9.882706642150879,1.920857548713684,0.034918688237667084,-0.010856344364583492,-0.004333219025284052,0.0,0.0,0.0
8145,fused,1.4149154424667358,-9.904266357421875,1.8921115398406982,0.023203687742352486,-0.00446634367108345,-0.0362832210958004,0.0,0.0,0.0
8168,fused,1.4149154424667358,-9.904266357421875,1.8921115398406982,0.02746368944644928,-0.007661343552172184,-0.03415321931242943,0.0,0.0,0.0
8184,fused,1.4340795278549194,-9.949780464172363,1.923253059387207,0.04556868597865105,-0.008726343512535095,-0.023503219708800316,0.0,0.0,0.0
8204,fused,1.4340795278549194,-9.949780464172363,1.923253059387207,0.04556868597865105,-0.008726343512535095,-0.023503219708800316,0.0,0.0,0.0
8224,fused,1.4364750385284424,-9.875519752502441,1.9256484508514404,0.04663368687033653,-0.007661343552172184,-0.014983218163251877,0.0,0.0,0.0
8245,fused,1.4460569620132446,-9.909056663513184,1.9016934633255005,0.043438687920570374,-0.007661343552172184,-0.006463219411671162,0.0,0.0,0.0
8265,fused,1.4388705492019653,-9.959362030029297,1.944812536239624,0.11159869283437729,0.005118655972182751,0.02229178138077259,0.0,0.0,0.0
8284,fused,1.4388705492019653,-9.959362030029297,1.944812536239624,0.11159869283437729,0.005118655972182751,0.02229178138077259,0.0,0.0,0.0
8305,fused,1.4125200510025024,-9.784490585327148,2.052609920501709,0.07538869231939316,0.01257365569472313,0.011641781777143478,0.0,0.0,0.0
8326,fused,1.4221019744873047,-9.865938186645508,2.031050443649292,0.02746368944644928,0.008313655853271484,0.004186781123280525,0.0,0.0,0.0
8346,fused,1.4173109531402588,-9.894683837890625,1.9951180219650269,0.011488687247037888,0.0040536560118198395,0.005251780617982149,0.0,0.0,0.0
8366,fused,1.4173109531402588,-9.937803268432617,1.971163034439087,0.03065868839621544,0.0040536560118198395,0.00631678057834506,0.0,0.0,0.0
8386,fused,1.4173109531402588,-9.909056663513184,1.987931489944458,0.06260868906974792,0.00937865674495697,0.00844678096473217,0.0,0.0,0.0
8405,fused,1.4149154424667358,-9.894683837890625,2.0454235076904297,0.0881686881184578,0.01257365569472313,0.013771779835224152,0.0,0.0,0.0
8424,fused,1.4149154424667358,-9.894683837890625,2.0454235076904297,0.0881686881184578,0.01257365569472313,0.019096780568361282,0.0,0.0,0.0
8447,fused,1.4221019744873047,-9.834796905517578,2.0837514400482178,0.04450368508696556,0.015768656507134438,0.023356780409812927,0.0,0.0,0.0
8464,fused,1.4221019744873047,-9.834796905517578,2.0837514400482178,0.04450368508696556,0.015768656507134438,0.023356780409812927,0.0,0.0,0.0
8484,fused,1.3813785314559937,-9.794073104858398,2.122079610824585,0.01681368798017502,0.010443656705319881,0.03400678187608719,0.0,0.0,0.0
8505,fused,1.3717964887619019,-9.81084156036377,2.095729112625122,-0.023656312376260757,-0.002336343517526984,0.0329417809844017,0.0,0.0,0.0
8525,fused,1.3765875101089478,-9.983317375183105,1.9975135326385498,-0.03430631384253502,-0.007661343552172184,0.01696678064763546,0.0,0.0,0.0
8545,fused,1.3837740421295166,-10.012063026428223,1.9759540557861328,0.01574868895113468,-0.0034013439435511827,-0.0032682190649211407,0.0,0.0,0.0
8564,fused,1.4053335189819336,-9.959362030029297,2.019073009490967,0.08284369111061096,0.0019236563239246607,-0.01924321986734867,0.0,0.0,0.0
8584,fused,1.4053335189819336,-9.789281845092773,2.1244750022888184,0.10627368837594986,0.0040536560118198395,-0.01924321986734867,0.0,0.0,0.0
8605,fused,1.3981469869613647,-9.712626457214355,2.198735475540161,0.06367368996143341,-0.00020634382963180542,-0.010723219253122807,0.0,0.0,0.0
8625,fused,1.4005424976348877,-9.808445930480957,2.1268703937530518,0.0008386881090700626,-0.009791344404220581,-0.00859321840107441,0.0,0.0,0.0
8645,fused,1.4173109531402588,-9.918639183044434,2.0765650272369385,-0.01726631075143814,-0.011921344324946404,-0.006463219411671162,0.0,0.0,0.0
8665,fused,1.4077290296554565,-9.887497901916504,2.0981245040893555,0.005098688416182995,-0.00446634367108345,-0.0032682190649211407,0.0,0.0,0.0
8684,fused,1.4053335189819336,-9.861146926879883,2.095729112625122,0.01681368798017502,0.0008586563635617495,-0.005398218985646963,0.0,0.0,0.0
8704,fused,1.4244974851608276,-9.873124122619629,2.090938091278076,0.02426868863403797,0.005118655972182751,-0.009658219292759895,0.0,0.0,0.0
8725,fused,1.4292885065078735,-9.85875129699707,2.1244750022888184,0.034918688237667084,0.006183656398206949,-0.006463219411671162,0.0,0.0,0.0
8745,fused,1.4316840171813965,-9.887497901916504,2.0837514400482178,0.03811368718743324,0.007248655892908573,0.003121781162917614,0.0,0.0,0.0
8765,fused,1.4221019744873047,-9.873124122619629,2.1077065467834473,0.05621868744492531,0.00937865674495697,0.011641781777143478,0.0,0.0,0.0
8784,fused,1.4197064638137817,-9.834796905517578,2.1580119132995605,0.06899868696928024,0.015768656507134438,0.01696678064763546,0.0,0.0,0.0
8804,fused,1.4244974851608276,-9.803654670715332,2.186758041381836,0.05941368639469147,0.015768656507134438,0.026551781222224236,0.0,0.0,0.0
8824,fused,1.4556390047073364,-9.897079467773438,2.1508255004882812,0.057283688336610794,0.01257365569472313,0.05317677929997444,0.0,0.0,0.0
8844,fused,1.4005424976348877,-9.964153289794922,2.13405704498291,0.0796486884355545,0.01363865565508604,0.09258177876472473,0.0,0.0,0.0
8865,fused,1.321491003036499,-9.89947509765625,2.177175998687744,0.10840369015932083,0.005118655972182751,0.11175177991390228,0.0,0.0,0.0
8885,fused,1.2855584621429443,-9.89947509765625,2.2011311054229736,0.12970368564128876,-0.002336343517526984,0.08938678354024887,0.0,0.0,0.0
8904,fused,1.2568124532699585,-9.748558044433594,2.294555425643921,0.13076868653297424,-0.001271343557164073,0.04146178066730499,0.0,0.0,0.0
8924,fused,1.275976538658142,-9.73897647857666,2.3256969451904297,0.08710368722677231,0.0008586563635617495,-0.011788219213485718,0.0,0.0,0.0
8943,fused,1.323886513710022,-9.724603652954102,2.3256969451904297,0.034918688237667084,0.0019236563239246607,-0.05119321867823601,0.0,0.0,0.0
8964,fused,1.388564944267273,-9.820423126220703,2.2969510555267334,-0.0002263118512928486,0.0019236563239246607,-0.06290821731090546,0.0,0.0,0.0
8984,fused,1.3981469869613647,-9.889892578125,2.258622884750366,-0.0012913120444864035,0.005118655972182751,-0.04480322077870369,0.0,0.0,0.0
9005,fused,1.388564944267273,-9.81084156036377,2.284973382949829,0.01574868895113468,0.008313655853271484,-0.016048219054937363,0.0,0.0,0.0
9024,fused,1.367005467414856,-9.853960037231445,2.2825779914855957,0.01894368790090084,0.005118655972182751,0.004186781123280525,0.0,0.0,0.0
9044,fused,1.3502370119094849,-9.861146926879883,2.2706005573272705,0.03278868645429611,0.002988656284287572,0.011641781777143478,0.0,0.0,0.0
9064,fused,1.3526325225830078,-9.875519752502441,2.2753915786743164,0.05302368849515915,0.0019236563239246607,0.011641781777143478,0.0,0.0,0.0
9084,fused,1.3598190546035767,-9.846774101257324,2.2921600341796875,0.0721936896443367,0.0019236563239246607,0.014836780726909637,0.0,0.0,0.0
9103,fused,1.36221444606781,-9.750953674316406,2.3568384647369385,0.07432369142770767,-0.001271343557164073,0.013771779835224152,0.0,0.0,0.0
9124,fused,1.3334685564041138,-9.786886215209961,2.354443073272705,0.057283688336610794,-0.002336343517526984,0.00844678096473217,0.0,0.0,0.0
9144,fused,1.340654969215393,-9.765327453613281,2.371211528778076,0.043438687920570374,-0.00446634367108345,-7.321895100176334e-05,0.0,0.0,0.0
9172,fused,1.3598190546035767,-9.813237190246582,2.3520474433898926,0.029593689367175102,-0.006596343591809273,-0.0011382191441953182,0.0,0.0,0.0
9184,fused,1.3861695528030396,-9.798864364624023,2.3616294860839844,0.034918688237667084,-0.0034013439435511827,0.013771779835224152,0.0,0.0,0.0
9205,fused,1.3741919994354248,-9.856355667114258,2.3520474433898926,0.04450368508696556,-0.0034013439435511827,0.038266781717538834,0.0,0.0,0.0
9224,fused,1.321491003036499,-9.861146926879883,2.3616294860839844,0.06793369352817535,-0.006596343591809273,0.05530678108334541,0.0,0.0,0.0
9244,fused,1.2903494834899902,-9.822818756103516,2.3999574184417725,0.08284369111061096,-0.011921344324946404,0.0489167794585228,0.0,0.0,0.0
9264,fused,1.2879539728164673,-9.772513389587402,2.419121503829956,0.08390869200229645,-0.014051343314349651,0.024421781301498413,0.0,0.0,0.0
9285,fused,1.297536015510559,-9.77011775970459,2.4550540447235107,0.07112868875265121,-0.015116344206035137,-0.0011382191441953182,0.0,0.0,0.0
9304,fused,1.299931526184082,-9.719812393188477,2.479008913040161,0.04450368508696556,-0.014051343314349651,-0.02243821881711483,0.0,0.0,0.0
9324,fused,1.299931526184082,-9.719812393188477,2.479008913040161,0.04450368508696556,-0.014051343314349651,-0.02243821881711483,0.0,0.0,0.0
9344,fused,1.3502370119094849,-9.77011775970459,2.440680980682373,-0.007681311573833227,-0.017246343195438385,-0.049063220620155334,0.0,0.0,0.0
9363,fused,1.3502370119094849,-9.77011775970459,2.440680980682373,-0.007681311573833227,-0.017246343195438385,-0.049063220620155334,0.0,0.0,0.0
9384,fused,1.3526325225830078,-9.782095909118652,2.419121503829956,-0.008746311068534851,-0.014051343314349651,-0.03095822036266327,0.0,0.0,0.0
9405,fused,1.3526325225830078,-9.782095909118652,2.419121503829956,-0.005551312118768692,-0.01831134222447872,-0.021373219788074493,0.0,0.0,0.0
9424,fused,1.3933559656143188,-9.81084156036377,2.4047484397888184,0.012553688138723373,-0.019376343116164207,-0.00859321840107441,0.0,0.0,0.0
9446,fused,1.3933559656143188,-9.81084156036377,2.4047484397888184,0.012553688138723373,-0.0161813423037529,0.0009917807765305042,0.0,0.0,0.0
9464,fused,1.3741919994354248,-9.830005645751953,2.4263079166412354,0.0338536873459816,-0.012986344285309315,0.00631678057834506,0.0,0.0,0.0
9485,fused,1.3717964887619019,-9.767722129821777,2.457449436187744,0.04982868582010269,-0.006596343591809273,0.00844678096473217,0.0,0.0,0.0
9505,fused,1.347841501235962,-9.604828834533691,2.5412919521331787,0.029593689367175102,-0.002336343517526984,0.005251780617982149,0.0,0.0,0.0
9525,fused,1.3526325225830078,-9.69825267791748,2.493381977081299,-0.03430631384253502,-0.00446634367108345,-0.0032682190649211407,0.0,0.0,0.0
9544,fused,1.3526325225830078,-9.69825267791748,2.493381977081299,-0.06519130617380142,-0.00020634382963180542,-0.00859321840107441,0.0,0.0,0.0
9566,fused,1.4077290296554565,-9.885102272033691,2.3688158988952637,-0.04815131425857544,0.00937865674495697,-7.321895100176334e-05,0.0,0.0,0.0
9585,fused,1.4077290296554565,-9.885102272033691,2.3688158988952637,-0.04815131425857544,0.00937865674495697,-7.321895100176334e-05,0.0,0.0,0.0
9606,fused,1.364609956741333,-9.669507026672363,2.500568389892578,0.03065868839621544,0.01789865642786026,0.02548678033053875,0.0,0.0,0.0
9626,fused,1.364609956741333,-9.669507026672363,2.500568389892578,-0.008746311068534851,0.00937865674495697,0.026551781222224236,0.0,0.0,0.0
9644,fused,1.3310730457305908,-9.750953674316406,2.4814045429229736,-0.008746311068534851,0.00937865674495697,0.026551781222224236,0.0,0.0,0.0
9665,fused,1.3334685564041138,-9.813237190246582,2.4047484397888184,-0.02578631229698658,0.005118655972182751,0.015901779755949974,0.0,0.0,0.0
9685,fused,1.3574235439300537,-9.82761001586914,2.392771005630493,0.004033687990158796,0.006183656398206949,-0.0022032191045582294,0.0,0.0,0.0
9704,fused,1.3574235439300537,-9.82761001586914,2.392771005630493,0.004033687990158796,0.006183656398206949,-0.0022032191045582294,0.0,0.0,0.0
9724,fused,1.345445990562439,-9.798864364624023,2.428703546524048,0.017878688871860504,0.005118655972182751,-7.321895100176334e-05,0.0,0.0,0.0
9745,fused,1.347841501235962,-9.755744934082031,2.4430766105651855,0.014683688059449196,0.0008586563635617495,0.0020567807368934155,0.0,0.0,0.0
9764,fused,1.343050479888916,-9.798864364624023,2.4310989379882812,0.005098688416182995,-0.002336343517526984,0.0009917807765305042,0.0,0.0,0.0
9785,fused,1.343050479888916,-9.806050300598145,2.419121503829956,0.00722868787124753,-0.00446634367108345,-0.005398218985646963,0.0,0.0,0.0
9804,fused,1.345445990562439,-9.77970027923584,2.4334945678710938,0.010423688217997551,-0.00446634367108345,-0.009658219292759895,0.0,0.0,0.0
9824,fused,1.3502370119094849,-9.77970027923584,2.4310989379882812,0.004033687990158796,-0.00446634367108345,-0.011788219213485718,0.0,0.0,0.0
9845,fused,1.3502370119094849,-9.81084156036377,2.4215168952941895,-0.002356311772018671,-0.0055313436314463615,-0.014983218163251877,0.0,0.0,0.0
9865,fused,1.3741919994354248,-9.798864364624023,2.4167261123657227,0.008293688297271729,-0.0034013439435511827,-0.012853218242526054,0.0,0.0,0.0
9884,fused,1.3861695528030396,-9.734185218811035,2.4526584148406982,0.014683688059449196,0.0019236563239246607,-0.0022032191045582294,0.0,0.0,0.0
9905,fused,1.4005424976348877,-9.796468734741211,2.435889959335327,0.006163687910884619,0.007248655892908573,0.02016177959740162,0.0,0.0,0.0
9925,fused,1.369400978088379,-9.715021133422852,2.4814045429229736,0.002968688029795885,0.011508655734360218,0.038266781717538834,0.0,0.0,0.0
9945,fused,1.340654969215393,-9.753349304199219,2.4646360874176025,-0.019396310672163963,0.008313655853271484,0.04146178066730499,0.0,0.0,0.0
9963,fused,1.319095492362976,-9.85156536102295,2.3879799842834473,-0.027916312217712402,0.0040536560118198395,0.028681781142950058,0.0,0.0,0.0
9985,fused,1.321491003036499,-9.85156536102295,2.380793571472168,-0.004486312158405781,0.002988656284287572,0.013771779835224152,0.0,0.0,0.0
10005,fused,1.326282024383545,-9.892288208007812,2.3520474433898926,0.025333687663078308,0.002988656284287572,0.00631678057834506,0.0,0.0,0.0
10024,fused,1.3310730457305908,-9.789281845092773,2.4334945678710938,0.05941368639469147,0.0019236563239246607,0.010576780885457993,0.0,0.0,0.0
10044,fused,1.3358639478683472,-9.772513389587402,2.4694271087646484,0.05941368639469147,-0.002336343517526984,0.018031779676675797,0.0,0.0,0.0
10065,fused,1.3286775350570679,-9.789281845092773,2.457449436187744,0.0413086861371994,-0.008726343512535095,0.02548678033053875,0.0,0.0,0.0
10085,fused,1.304722547531128,-9.786886215209961,2.4550540447235107,0.03278868645429611,-0.015116344206035137,0.0329417809844017,0.0,0.0,0.0
10104,fused,1.3095134496688843,-9.863542556762695,2.4215168952941895,0.04663368687033653,-0.01831134222447872,0.028681781142950058,0.0,0.0,0.0
10124,fused,1.3143044710159302,-9.822818756103516,2.467031478881836,0.07858368754386902,-0.017246343195438385,0.023356780409812927,0.0,0.0,0.0
10144,fused,1.302327036857605,-9.767722129821777,2.51015043258667,0.08497369289398193,-0.0161813423037529,0.023356780409812927,0.0,0.0,0.0
10164,fused,1.302327036857605,-9.731789588928223,2.536500930786133,0.08497369289398193,-0.0161813423037529,0.026551781222224236,0.0,0.0,0.0
10184,fused,1.302327036857605,-9.731789588928223,2.536500930786133,0.08497369289398193,-0.0161813423037529,0.026551781222224236,0.0,0.0,0.0
10204,fused,1.302327036857605,-9.731789588928223,2.536500930786133,0.08497369289398193,-0.0161813423037529,0.026551781222224236,0.0,0.0,0.0
10224,fused,1.302327036857605,-9.731789588928223,2.536500930786133,0.08497369289398193,-0.0161813423037529,0.026551781222224236,0.0,0.0,0.0
10244,fused,1.302327036857605,-9.731789588928223,2.536500930786133,0.08497369289398193,-0.0161813423037529,0.026551781222224236,0.0,0.0,0.0
10263,fused,1.302327036857605,-9.731789588928223,2.536500930786133,0.01894368790090084,-0.009791344404220581,0.011641781777143478,0.0,0.0,0.0
10284,fused,1.275976538658142,-9.736580848693848,2.565247058868408,0.01894368790090084,-0.009791344404220581,0.011641781777143478,0.0,0.0,0.0
10305,fused,1.275976538658142,-9.736580848693848,2.565247058868408,0.01894368790090084,-0.009791344404220581,0.011641781777143478,0.0,0.0,0.0
10323,fused,1.2903494834899902,-9.760536193847656,2.543687582015991,0.01894368790090084,-0.009791344404220581,0.011641781777143478,0.0,0.0,0.0
10344,fused,1.297536015510559,-9.746163368225098,2.536500930786133,-0.05560631304979324,0.002988656284287572,-0.02243821881711483,0.0,0.0,0.0
10364,fused,1.3334685564041138,-9.741372108459473,2.514941453933716,-0.0673213079571724,-0.001271343557164073,-0.011788219213485718,0.0,0.0,0.0
10384,fused,1.3334685564041138,-9.741372108459473,2.514941453933716,-0.0673213079571724,-0.001271343557164073,-0.011788219213485718,0.0,0.0,0.0
10405,fused,1.3334685564041138,-9.741372108459473,2.514941453933716,-0.0673213079571724,-0.001271343557164073,-0.011788219213485718,0.0,0.0,0.0
10424,fused,1.3334685564041138,-9.741372108459473,2.514941453933716,-0.0673213079571724,-0.001271343557164073,-0.011788219213485718,0.0,0.0,0.0
10445,fused,1.3286775350570679,-9.870729446411133,2.4334945678710938,-0.0673213079571724,-0.001271343557164073,-0.011788219213485718,0.0,0.0,0.0
10464,fused,1.3286775350570679,-9.870729446411133,2.4334945678710938,-0.057736314833164215,-0.002336343517526984,0.004186781123280525,0.0,0.0,0.0
10485,fused,1.3286775350570679,-9.870729446411133,2.4334945678710938,-0.057736314833164215,-0.002336343517526984,0.004186781123280525,0.0,0.0,0.0
10504,fused,1.3286775350570679,-9.870729446411133,2.4334945678710938,-0.057736314833164215,-0.002336343517526984,0.004186781123280525,0.0,0.0,0.0
10525,fused,1.304722547531128,-9.703043937683105,2.5508739948272705,0.00935868825763464,0.005118655972182751,-0.005398218985646963,0.0,0.0,0.0
10543,fused,1.3095134496688843,-9.798864364624023,2.467031478881836,0.005098688416182995,0.006183656398206949,-0.005398218985646963,0.0,0.0,0.0
10565,fused,1.3119089603424072,-9.741372108459473,2.5245234966278076,-0.04495631158351898,0.0008586563635617495,-0.006463219411671162,0.0,0.0,0.0
10584,fused,1.3143044710159302,-9.861146926879883,2.419121503829956,-0.02578631229698658,-0.001271343557164073,-0.00859321840107441,0.0,0.0,0.0
10607,fused,1.302327036857605,-9.832401275634766,2.4430766105651855,0.004033687990158796,0.0019236563239246607,-0.012853218242526054,0.0,0.0,0.0
10623,fused,1.3143044710159302,-9.784490585327148,2.479008913040161,0.020008688792586327,0.002988656284287572,-0.024568218737840652,0.0,0.0,0.0
10644,fused,1.3071180582046509,-9.695857048034668,2.531709909439087,0.006163687910884619,0.0040536560118198395,-0.03308821842074394,0.0,0.0,0.0
10667,fused,1.323886513710022,-9.734185218811035,2.505359411239624,-0.03324131295084953,-0.002336343517526984,-0.0362832210958004,0.0,0.0,0.0
10686,fused,1.340654969215393,-9.830005645751953,2.4310989379882812,-0.04602131247520447,-0.0055313436314463615,-0.032023217529058456,0.0,0.0,0.0
10704,fused,1.347841501235962,-9.820423126220703,2.4263079166412354,-0.02578631229698658,-0.001271343557164073,-0.02776321955025196,0.0,0.0,0.0
10724,fused,1.347841501235962,-9.820423126220703,2.4263079166412354,-0.006616311613470316,0.002988656284287572,-0.02776321955025196,0.0,0.0,0.0
10747,fused,1.3574235439300537,-9.760536193847656,2.46224045753479,-0.0034213117323815823,0.01257365569472313,-0.02776321955025196,0.0,0.0,0.0
10764,fused,1.3598190546035767,-9.695857048034668,2.4814045429229736,-0.01726631075143814,0.00937865674495697,-0.024568218737840652,0.0,0.0,0.0
10786,fused,1.3598190546035767,-9.695857048034668,2.4814045429229736,-0.01726631075143814,0.00937865674495697,-0.024568218737840652,0.0,0.0,0.0
10805,fused,1.367005467414856,-9.794073104858398,2.4334945678710938,-0.016201311722397804,0.01257365569472313,-0.0022032191045582294,0.0,0.0,0.0
10825,fused,1.367005467414856,-9.794073104858398,2.4334945678710938,-0.016201311722397804,0.01257365569472313,-0.0022032191045582294,0.0,0.0,0.0
10846,fused,1.3502370119094849,-9.796468734741211,2.428703546524048,-0.023656312376260757,0.00937865674495697,0.003121781162917614,0.0,0.0,0.0
10864,fused,1.3502370119094849,-9.796468734741211,2.428703546524048,-0.023656312376260757,0.00937865674495697,0.003121781162917614,0.0,0.0,0.0
10886,fused,1.364609956741333,-9.815632820129395,2.392771005630493,-0.023656312376260757,0.0019236563239246607,-0.0011382191441953182,0.0,0.0,0.0
10905,fused,1.364609956741333,-9.815632820129395,2.392771005630493,-0.023656312376260757,0.0019236563239246607,-0.0011382191441953182,0.0,0.0,0.0
10926,fused,1.369400978088379,-9.77011775970459,2.428703546524048,-0.02259131148457527,0.005118655972182751,0.004186781123280525,0.0,0.0,0.0
10944,fused,1.369400978088379,-9.77011775970459,2.428703546524048,-0.02259131148457527,0.005118655972182751,0.004186781123280525,0.0,0.0,0.0
10964,fused,1.3550280332565308,-9.77970027923584,2.4382855892181396,-0.02898131124675274,0.0040536560118198395,0.005251780617982149,0.0,0.0,0.0
10985,fused,1.343050479888916,-9.822818756103516,2.392771005630493,-0.030046312138438225,0.007248655892908573,0.0020567807368934155,0.0,0.0,0.0
11005,fused,1.3382594585418701,-9.77970027923584,2.402353048324585,-0.02578631229698658,0.007248655892908573,-0.0022032191045582294,0.0,0.0,0.0
11024,fused,1.345445990562439,-9.825214385986328,2.3879799842834473,-0.027916312217712402,0.002988656284287572,-0.00859321840107441,0.0,0.0,0.0
11045,fused,1.347841501235962,-9.803654670715332,2.376002550125122,-0.024721311405301094,0.0019236563239246607,-0.012853218242526054,0.0,0.0,0.0
11065,fused,1.347841501235962,-9.803654670715332,2.376002550125122,-0.024721311405301094,0.0019236563239246607,-0.012853218242526054,0.0,0.0,0.0
11084,fused,1.347841501235962,-9.803654670715332,2.376002550125122,-0.024721311405301094,0.0019236563239246607,-0.012853218242526054,0.0,0.0,0.0
11103,fused,1.347841501235962,-9.803654670715332,2.376002550125122,-0.024721311405301094,0.0019236563239246607,-0.012853218242526054,0.0,0.0,0.0
11126,fused,1.367005467414856,-9.777304649353027,2.385584592819214,-0.01726631075143814,-0.00020634382963180542,-0.014983218163251877,0.0,0.0,0.0
11144,fused,1.367005467414856,-9.777304649353027,2.385584592819214,-0.009811311960220337,-0.001271343557164073,-0.010723219253122807,0.0,0.0,0.0
11163,fused,1.367005467414856,-9.777304649353027,2.385584592819214,-0.009811311960220337,-0.001271343557164073,-0.010723219253122807,0.0,0.0,0.0
11188,fused,1.364609956741333,-9.815632820129395,2.354443073272705,-0.009811311960220337,-0.001271343557164073,-0.010723219253122807,0.0,0.0,0.0
11205,fused,1.3861695528030396,-9.839587211608887,2.3304879665374756,-0.0034213117323815823,0.0019236563239246607,-0.004333219025284052,0.0,0.0,0.0
11224,fused,1.3861695528030396,-9.839587211608887,2.3304879665374756,0.012553688138723373,-0.00020634382963180542,0.00844678096473217,0.0,0.0,0.0
11244,fused,1.3143044710159302,-9.741372108459473,2.4382855892181396,0.04769868776202202,0.0040536560118198395,0.03933177888393402,0.0,0.0,0.0
11264,fused,1.319095492362976,-9.746163368225098,2.445472002029419,0.017878688871860504,-0.002336343517526984,0.018031779676675797,0.0,0.0,0.0
11285,fused,1.3071180582046509,-9.77011775970459,2.428703546524048,-0.013006312772631645,-0.011921344324946404,-0.004333219025284052,0.0,0.0,0.0
11305,fused,1.343050479888916,-9.85156536102295,2.376002550125122,-0.023656312376260757,-0.020441342145204544,-0.023503219708800316,0.0,0.0,0.0
11323,fused,1.3789830207824707,-9.865938186645508,2.337674617767334,-0.0002263118512928486,-0.023636342957615852,-0.035218220204114914,0.0,0.0,0.0
11343,fused,1.390960454940796,-9.815632820129395,2.380793571472168,0.03598368540406227,-0.015116344206035137,-0.029893219470977783,0.0,0.0,0.0
